1	1662	833	0.388607	0.453147	0.388607	0.453147
2	1824	281	-0.347511	-0.193134	-0.347511	-0.193134
3	1175	152	-0.0620714	-0.170998	-0.0620714	-0.170998
4	1639	1492	-0.0408184	-0.374207	-0.0408184	-0.374207
5	910	1664	0.148506	0.199126	0.148506	0.199126
6	779	989	-0.332114	0.0212185	-0.332114	0.0212185
7	1342	703	-0.0859822	-0.178462	-0.0859822	-0.178462
8	691	1604	-0.148094	0.393751	-0.148094	0.393751
9	714	961	-0.00839907	0.207897	-0.00839907	0.207897
10	1522	517	-0.367225	0.223972	-0.367225	0.223972
11	92	1274	-0.219038	-0.366592	-0.219038	-0.366592
12	870	1807	-0.0976975	-0.0380249	-0.0976975	-0.0380249
13	1044	1314	0.175616	0.444215	0.175616	0.444215
14	1802	635	0.0987145	0.153774	0.0987145	0.153774
15	1806	977	-0.025474	0.0627359	-0.025474	0.0627359
16	1432	1769	-0.0627806	0.0120817	-0.0627806	0.0120817
17	920	1840	0.0293875	0.0202285	0.0293875	0.0202285
18	1799	703	0.160141	-0.132222	0.160141	-0.178462
19	1245	1284	-0.353512	-0.401168	-0.353512	-0.401168
20	1455	1752	0.325011	0.224514	0.325011	0.224514
21	569	459	0.123624	0.359718	0.123624	0.359718
22	941	1729	-0.0489357	-0.0647885	-0.0489357	-0.0647885
23	1457	253	-0.1673	-0.0071699	-0.1673	-0.0071699
24	1095	1694	0.0923605	-0.0740421	0.0923605	-0.0740421
25	45	1416	0.448179	0.436291	0.448179	0.436291
26	1816	638	0.303285	0.137405	0.303285	0.137405
27	708	170	-0.0385662	0.0516877	-0.0385662	0.0516877
28	1668	370	-0.414111	0.261918	-0.414111	0.261918
29	1629	1720	0.253222	0.250349	0.253222	0.250349
30	708	1624	0.00656077	0.0623691	-0.0385662	0.0623691
31	964	1417	0.101236	0.4595	0.101236	0.4595
32	945	137	0.20772	0.45038	0.20772	0.45038
33	1479	344	0.0125086	-0.0204754	0.0125086	-0.0204754
34	1430	104	0.340258	0.132918	0.340258	0.132918
35	548	1451	-0.228841	-0.0974925	-0.228841	-0.0974925
36	515	790	0.440891	0.375601	0.440891	0.375601
37	1264	1365	-0.0275532	0.0844319	-0.0275532	0.0844319
38	490	377	-0.369787	-0.156679	-0.369787	-0.156679
39	920	453	0.024808	0.0359923	0.0293875	0.0359923
40	418	1145	-0.0228564	-0.24609	-0.0228564	-0.24609
41	180	1070	0.471388	0.182997	0.471388	0.182997
42	412	1145	0.0232491	-0.134473	0.0232491	-0.24609
