1	1687	790	-0.498142	0.375601	-0.498142	0.375601
2	1163	142	0.396115	-0.462017	0.396115	-0.462017
3	873	1676	-0.42786	0.406604	-0.42786	0.406604
4	1324	685	0.428954	-0.472418	0.428954	-0.472418
5	688	935	-0.485698	0.488337	-0.485698	0.488337
6	91	1281	-0.483879	0.499764	-0.483879	0.499764
7	1020	1273	-0.343328	0.364832	-0.343328	0.364832
8	1829	963	0.178368	-0.436232	0.178368	-0.436232
9	885	1879	-0.353246	0.253484	-0.353246	0.253484
10	1243	1286	-0.499048	0.372877	-0.499048	0.372877
11	516	408	0.270016	-0.465451	0.270016	-0.465451
12	1454	224	-0.4782	0.417696	-0.4782	0.417696
13	57	1378	-0.388033	0.343031	-0.388033	0.343031
14	678	157	0.265077	-0.46653	0.265077	-0.46653
15	1641	1724	0.4459	-0.47687	0.4459	-0.47687
16	928	1421	0.0621853	0.259665	0.0621853	0.259665
17	1478	276	-0.443022	0.477669	-0.443022	0.477669
18	508	1488	0.248262	-0.0938405	0.248262	-0.0938405
19	1251	1338	-0.372987	0.291447	-0.372987	0.291447
20	880	401	-0.446707	0.474532	-0.446707	0.474532
21	165	1023	-0.477764	0.442189	-0.477764	0.442189
22	1952	947	-0.393172	0.436975	-0.393172	0.436975
23	1618	1214	0.2022	-0.47625	0.2022	-0.47625
24	1208	59	0.428539	-0.461751	0.428539	-0.461751
25	1842	1670	0.494326	-0.49757	0.494326	-0.49757
26	1607	1625	-0.183993	0.113366	-0.183993	0.113366
27	1254	1240	-0.463655	0.487882	-0.463655	0.487882
28	997	644	0.258448	-0.311789	0.258448	-0.311789
29	1808	1416	-0.259418	0.436291	-0.259418	0.436291
30	1538	67	-0.468086	0.493428	-0.468086	0.493428
31	1423	686	-0.478842	0.497649	-0.478842	0.497649
32	788	1375	-0.474381	0.491559	-0.474381	0.491559
33	196	1212	0.458768	-0.428686	0.458768	-0.428686
34	1738	1229	0.204621	-0.490956	0.204621	-0.490956
35	209	770	-0.447361	0.299093	-0.447361	0.299093
36	722	1941	0.357809	-0.308839	0.357809	-0.308839
37	210	1355	-0.364155	0.442545	-0.364155	0.442545
38	915	176	-0.32575	0.466572	-0.32575	0.466572
39	1606	950	-0.368353	0.387496	-0.368353	0.387496
40	1326	1587	0.494721	-0.46813	0.494721	-0.46813
41	1417	1503	0.4595	-0.436244	0.4595	-0.436244
42	1626	1548	0.496527	-0.43035	0.496527	-0.43035
43	1105	1628	-0.484234	0.150841	-0.484234	0.150841
44	1927	1241	0.116678	-0.399348	0.116678	-0.399348
45	73	1072	0.495568	-0.486666	0.495568	-0.486666
46	1854	953	-0.286608	0.49842	-0.286608	0.49842
47	61	366	-0.359025	0.401138	-0.359025	0.401138
48	1848	1433	-0.310549	0.338267	-0.310549	0.338267
49	1771	791	-0.375428	0.296437	-0.375428	0.296437
50	1976	1727	0.264787	-0.325722	0.264787	-0.325722
51	1188	540	0.466961	-0.372158	0.466961	-0.372158
52	184	1068	0.489786	-0.480307	0.489786	-0.480307
53	45	326	0.448179	-0.476874	0.448179	-0.476874
54	1686	524	0.368822	-0.49145	0.368822	-0.49145
55	1210	765	0.352257	-0.480767	0.352257	-0.480767
56	245	724	-0.483173	0.36071	-0.483173	0.36071
57	824	1702	-0.447033	0.408734	-0.447033	0.408734
58	1092	891	-0.298295	0.354722	-0.298295	0.354722
59	1928	1265	0.45362	-0.305371	0.45362	-0.305371
60	1217	504	0.287294	0.00627232	0.287294	0.00627232
61	1001	815	0.388966	-0.451919	0.388966	-0.451919
62	1861	1911	-0.387777	0.45533	-0.387777	0.45533
63	1707	1514	0.476697	-0.36946	0.476697	-0.36946
64	361	1172	-0.369433	0.467766	-0.369433	0.467766
65	625	367	-0.28069	0.488391	-0.28069	0.488391
66	333	1124	0.300638	-0.433272	0.300638	-0.433272
67	1864	442	0.449907	-0.257203	0.449907	-0.257203
68	779	1480	-0.332114	0.0707844	-0.332114	0.0707844
69	1345	1400	0.160118	-0.276557	0.160118	-0.276557
70	352	588	-0.414858	0.453897	-0.414858	0.453897
71	1253	479	0.484702	-0.476123	0.484702	-0.476123
72	1274	299	-0.366592	0.411863	-0.366592	0.411863
73	1426	1379	-0.376289	0.486644	-0.376289	0.486644
74	1277	1709	-0.411701	0.47891	-0.411701	0.47891
75	1509	1805	-0.4129	0.409212	-0.4129	0.409212
76	1227	1113	0.381723	0.0709327	0.381723	0.0709327
77	817	1868	-0.375988	0.456568	-0.375988	0.456568
78	385	1978	-0.27818	0.418432	-0.27818	0.418432
79	897	1809	-0.427068	0.445693	-0.427068	0.445693
80	1754	1873	0.487435	-0.454761	0.487435	-0.454761
81	944	126	-0.460403	0.41457	-0.460403	0.41457
82	1967	902	0.405923	-0.439419	0.405923	-0.439419
83	324	438	0.271941	-0.426047	0.271941	-0.426047
84	956	836	0.473004	-0.436793	0.473004	-0.436793
85	447	859	-0.374144	0.467337	-0.374144	0.467337
86	1571	236	-0.480623	0.472322	-0.480623	0.472322
87	452	938	0.0672664	-0.168062	0.0672664	-0.168062
88	1730	368	-0.390984	0.329713	-0.390984	0.329713
89	193	1656	0.355073	-0.446439	0.355073	-0.446439
90	1936	805	-0.300634	0.48871	-0.300634	0.48871
91	1336	1321	0.452082	-0.414513	0.452082	-0.414513
92	1040	143	-0.439453	0.485487	-0.439453	0.485487
93	377	457	-0.156679	0.446965	-0.156679	0.446965
