# Relevant parameters to reproduce this network:
# node_nr=1000	 k_max=100
# initial_seed=10	 delta_t=0.05	 max_steps=5000	 in_between=0
# fg_m=1	 fg_alpha=4	 fg_t_min=0	 fg_t_max=4	 fg_t_number=4000	 fg_weff_lower_frequency=-1e+08	 fg_weff_max_steps=5000	 fg_weff_in_between=0
# K Giant_component <r> sigma_r*sqrt(NODE_NR) clustering
0 0.002 0.0291637 0.0142314 0
0.001 0.002 0.0287008 0.0185076 0
0.002 0.002 0.0299948 0.013804 0
0.003 0.002 0.0276868 0.0157807 0
0.004 0.002 0.0269549 0.0136934 0
0.005 0.002 0.0289338 0.0161499 0
0.006 0.002 0.0279645 0.014775 0
0.007 0.002 0.0275551 0.0143203 0
0.008 0.002 0.030662 0.0182965 0
0.009 0.002 0.0299622 0.0143352 0
0.01 0.002 0.0271507 0.0122055 0
0.011 0.002 0.0315931 0.0158531 0
0.012 0.002 0.0249936 0.0130531 0
0.013 0.002 0.0296831 0.01672 0
0.014 0.002 0.0305339 0.0162175 0
0.015 0.002 0.0279479 0.0124176 0
0.016 0.002 0.0286252 0.0137561 0
0.017 0.002 0.0275452 0.0137723 0
0.018 0.002 0.0307164 0.0155135 0
0.019 0.002 0.0268539 0.0135528 0
0.02 0.002 0.024909 0.0119734 0
0.021 0.002 0.0298856 0.0139161 0
0.022 0.002 0.0285906 0.0130982 0
0.023 0.002 0.0272611 0.01313 0
0.024 0.002 0.0288322 0.0175335 0
0.025 0.002 0.0322951 0.0119321 0
0.026 0.002 0.027283 0.0142796 0
0.027 0.002 0.0265779 0.0143755 0
0.028 0.002 0.0270462 0.0138188 0
0.029 0.002 0.0279471 0.0144718 0
0.03 0.002 0.0279583 0.0114639 0
0.031 0.002 0.0324056 0.0161715 0
0.032 0.002 0.0259468 0.0137947 0
0.033 0.002 0.0296482 0.0167833 0
0.034 0.002 0.0284474 0.0146217 0
0.035 0.002 0.0307186 0.015513 0
0.036 0.002 0.0255801 0.0138237 0
0.037 0.002 0.029725 0.013828 0
0.038 0.002 0.030722 0.0171068 0
0.039 0.002 0.0294213 0.0140192 0
0.04 0.002 0.0270712 0.0118514 0
0.041 0.002 0.028675 0.0159391 0
0.042 0.002 0.0295967 0.015068 0
0.043 0.002 0.0296733 0.0162787 0
0.044 0.002 0.02804 0.0144542 0
0.045 0.002 0.0267476 0.0166032 0
0.046 0.002 0.0289495 0.014952 0
0.047 0.002 0.0243892 0.0121132 0
0.048 0.002 0.029884 0.0153532 0
0.049 0.002 0.0242228 0.0143922 0
0.05 0.002 0.0285677 0.0142848 0
0.051 0.002 0.0278298 0.0146552 0
0.052 0.002 0.0273106 0.0146121 0
0.053 0.002 0.0276763 0.0152417 0
0.054 0.002 0.0296534 0.0166099 0
0.055 0.002 0.0253897 0.0117369 0
0.056 0.002 0.0275493 0.0143267 0
0.057 0.002 0.0286056 0.0139278 0
0.058 0.002 0.0290978 0.0145042 0
0.059 0.002 0.0257873 0.0137139 0
0.06 0.002 0.0292811 0.014515 0
0.061 0.002 0.0273798 0.0136291 0
0.062 0.002 0.031081 0.0140008 0
0.063 0.002 0.0298872 0.0153268 0
0.064 0.002 0.0299274 0.0161478 0
0.065 0.002 0.0298146 0.0157658 0
0.066 0.002 0.0233582 0.0110847 0
0.067 0.002 0.0286415 0.0133125 0
0.068 0.002 0.0260278 0.014672 0
0.069 0.002 0.0284956 0.0147801 0
0.07 0.002 0.0292766 0.0165334 0
0.071 0.002 0.0275076 0.0154357 0
0.072 0.002 0.0297218 0.0146938 0
0.073 0.002 0.0298773 0.0141005 0
0.074 0.002 0.029583 0.0136898 0
0.075 0.002 0.0274211 0.016346 0
0.076 0.002 0.0277954 0.0140322 0
0.077 0.002 0.0261301 0.0159177 0
0.078 0.002 0.0309493 0.015564 0
0.079 0.002 0.0292702 0.0149109 0
0.08 0.002 0.030841 0.0165947 0
0.081 0.002 0.0300394 0.013684 0
0.082 0.002 0.0260805 0.0142981 0
0.083 0.002 0.0267332 0.0134863 0
0.084 0.002 0.0293668 0.0161414 0
0.085 0.002 0.0295928 0.0129498 0
0.086 0.003 0.0339484 0.0180511 0
0.087 0.003 0.0322966 0.0145263 0
0.088 0.003 0.0278689 0.013555 0
0.089 0.003 0.0277259 0.0148051 0
0.09 0.003 0.0265713 0.0131293 0
0.091 0.003 0.0297958 0.0158742 0
0.092 0.003 0.0277837 0.0147722 0
0.093 0.003 0.0318655 0.0177214 0
0.094 0.003 0.024763 0.0139319 0
0.095 0.003 0.0295743 0.0145617 0
0.096 0.003 0.0281576 0.0143915 0
0.097 0.003 0.0270693 0.0127107 0
0.098 0.003 0.0286029 0.0130111 0
0.099 0.003 0.0294681 0.012865 0
0.1 0.003 0.0260816 0.0151626 0
0.101 0.003 0.0308655 0.0132974 0
0.102 0.003 0.0261909 0.0144377 0
0.103 0.003 0.0292936 0.0151237 0
0.104 0.003 0.0315956 0.0148773 0
0.105 0.003 0.0285114 0.0164179 0
0.106 0.003 0.0278757 0.0135112 0
0.107 0.003 0.0266533 0.0145729 0
0.108 0.003 0.0312116 0.0168228 0
0.109 0.003 0.0266389 0.0140833 0
0.11 0.003 0.0300802 0.0167594 0
0.111 0.003 0.0297081 0.0159635 0
0.112 0.003 0.0291978 0.0156181 0
